date,value,temperature,day_of_week,month,is_weekend
2020-02-16,120.83290862607986,27.311626379753946,4,2,0
2020-02-17,104.36033553760032,29.119532011393588,5,2,1
2020-02-18,110.18154122604362,34.04025760252095,6,2,1
2020-02-19,122.11375454013202,29.172099900192322,0,2,0
2020-02-20,124.08596471873808,31.438313561832185,1,2,0
2020-02-21,131.30765446474166,29.491242263687738,2,2,0
2020-02-22,130.17910221624547,30.389146500104488,3,2,0
2020-02-23,122.43946709040746,31.734959411819364,4,2,0
2020-02-24,109.6855440145765,30.036319102464304,5,2,1
2020-02-25,117.76745273804919,31.093872891385598,6,2,1
2020-02-26,123.524681386077,31.000537676480306,0,2,0
2020-02-27,131.7257321161826,35.41441982869107,1,2,0
2020-02-28,132.6577609865837,29.453925020392834,2,2,0
2020-02-29,127.70641459990443,35.016101008146535,3,2,0
2020-03-01,126.01388520544269,33.20346872071705,4,3,0
2020-03-02,113.62903787589953,35.2675035477885,5,3,1
2020-03-03,120.12356753164399,32.17013833449584,6,3,1
2020-03-04,131.23347350250958,35.91278227947243,0,3,0
2020-03-05,131.45889023791952,35.59948061710604,1,3,0
2020-03-06,133.81621598453893,33.178380178414464,2,3,0
2020-03-07,131.70377340082976,34.220813347715584,3,3,0
2020-03-08,122.47355138336599,35.768516454963475,4,3,0
2020-03-09,115.3834665811327,36.577727249762276,5,3,1
2020-03-10,116.61567766415837,35.93661412058173,6,3,1
2020-03-11,131.87575316789338,31.71967791486374,0,3,0
2020-03-12,138.71190951594608,34.93295476392361,1,3,0
2020-03-13,135.64114833609477,34.945203378727946,2,3,0
2020-03-14,126.647129331426,36.954083121055746,3,3,0
2020-03-15,115.18892434914605,36.18310849420893,4,3,0
2020-03-16,117.43062489143146,32.72328202212396,5,3,1
2020-03-17,119.197076643832,36.71997030444939,6,3,1
2020-03-18,137.75406987439865,35.350091605320586,0,3,0
2020-03-19,135.49521743870085,34.67686557324233,1,3,0
2020-03-20,134.91166613536214,34.269945775589306,2,3,0
2020-03-21,138.77647651215463,35.071481422122794,3,3,0
2020-03-22,120.08036894748732,32.793691704216094,4,3,0
2020-03-23,120.26656975460669,35.85968789982593,5,3,1
2020-03-24,128.7693912873096,35.18384399769642,6,3,1
2020-03-25,130.27184445072092,34.85914897732782,0,3,0
2020-03-26,129.77202294810064,36.531153929183496,1,3,0
2020-03-27,140.53961365390825,36.136482517393695,2,3,0
2020-03-28,141.810996609478,37.06784612683329,3,3,0
2020-03-29,124.01606720726181,34.313849864063286,4,3,0
2020-03-30,119.66294099777038,35.46903965587695,5,3,1
2020-03-31,121.49751042547265,30.943120124561396,6,3,1
2020-04-01,127.7159030317412,32.34610337371588,0,4,0
2020-04-02,147.19226921679245,35.29932206268791,1,4,0
2020-04-03,139.0156739420656,33.230983165576504,2,4,0
2020-04-04,129.84198776581908,35.09733176497822,3,4,0
2020-04-05,127.52334768339955,36.354878035076084,4,4,0
2020-04-06,125.34616713060281,34.360114455401494,5,4,1
2020-04-07,119.73244516386134,33.80617420215924,6,4,1
2020-04-08,124.57758642066666,34.412052606082774,0,4,0
2020-04-09,143.69686093130224,37.42199518017696,1,4,0
2020-04-10,142.24076686540735,38.78133668240981,2,4,0
2020-04-11,133.7272215703018,33.56679305030649,3,4,0
2020-04-12,123.43672300361885,35.4161561474622,4,4,0
2020-04-13,125.60976172718594,34.61747998089018,5,4,1
2020-04-14,129.64094180169906,33.02758637880637,6,4,1
2020-04-15,134.9240386476811,37.60698776091318,0,4,0
2020-04-16,144.11601209113837,32.7374625190886,1,4,0
2020-04-17,133.402761762208,34.5646644880863,2,4,0
2020-04-18,138.352109153843,38.853950268518375,3,4,0
2020-04-19,124.91966426010188,34.0081814543569,4,4,0
2020-04-20,119.98034234425415,35.60205962487011,5,4,1
2020-04-21,122.16308994530749,33.7949396032398,6,4,1
2020-04-22,129.3218648810434,36.48484154816134,0,4,0
2020-04-23,142.60424328683473,34.106998034471616,1,4,0
2020-04-24,142.6050607687199,35.91267943098398,2,4,0
2020-04-25,124.90985910087036,28.23225695135269,3,4,0
2020-04-26,135.8883360477493,32.659621235364604,4,4,0
2020-04-27,121.55497630849538,34.45963029305134,5,4,1
2020-04-28,124.3685824905814,31.089945911867783,6,4,1
2020-04-29,127.47688189208154,29.710058839485125,0,4,0
2020-04-30,132.466220961379,32.617751131026274,1,4,0
2020-05-01,152.4870294910972,34.17600263521419,2,5,0
2020-05-02,139.70902051819937,30.078826472420566,3,5,0
2020-05-03,125.78917632910398,33.054845502476766,4,5,0
2020-05-04,127.96511945167273,34.200524399899265,5,5,1
2020-05-05,125.61202770095778,33.866622773966455,6,5,1
2020-05-06,129.44894117327064,34.79051186350892,0,5,0
2020-05-07,137.009099932371,30.538173245435374,1,5,0
2020-05-08,140.95119986627412,32.07368940708509,2,5,0
2020-05-09,142.46405372376972,27.2059141855229,3,5,0
2020-05-10,135.60656306292478,29.505595947129006,4,5,0
2020-05-11,118.93093479846124,31.11979281708724,5,5,1
2020-05-12,119.68847752886703,32.789710554796464,6,5,1
2020-05-13,129.4478719890674,30.373899051296767,0,5,0
2020-05-14,142.38513271609736,29.354546088921268,1,5,0
2020-05-15,135.1761337343881,31.742124605220827,2,5,0
2020-05-16,131.6364890138351,34.41513608993433,3,5,0
2020-05-17,127.7406850478202,29.389595464662964,4,5,0
2020-05-18,123.89473551270379,31.15497872146906,5,5,1
2020-05-19,123.28191142612819,29.96666041754625,6,5,1
2020-05-20,134.65694494129565,31.815379132910916,0,5,0
2020-05-21,137.68252859179984,27.44330220065501,1,5,0
2020-05-22,134.79185195510658,26.422987160928994,2,5,0
2020-05-23,140.59519151336315,29.7770278668382,3,5,0
2020-05-24,129.25083011210188,30.29703262527071,4,5,0
2020-05-25,112.3346486672695,31.62226130157391,5,5,1
2020-05-26,115.71617355702102,33.264320690146874,6,5,1
2020-05-27,130.75211208889237,30.87527379624474,0,5,0
2020-05-28,137.55824844573704,25.79225820733085,1,5,0
2020-05-29,142.76282099772158,28.198562807578906,2,5,0
2020-05-30,134.93193196093998,24.43462025532529,3,5,0
2020-05-31,125.74859639281334,28.625888710231898,4,5,0
2020-06-01,119.67016583687327,26.36786345806422,5,6,1
2020-06-02,121.6424613618138,25.854605043079097,6,6,1
2020-06-03,129.5708970966063,28.711046741506227,0,6,0
2020-06-04,136.67257293313597,25.127922918864314,1,6,0
2020-06-05,136.52833851097242,27.74029290439013,2,6,0
2020-06-06,129.8742452528034,25.731359251298986,3,6,0
2020-06-07,128.2446793468531,24.87785273631161,4,6,0
2020-06-08,117.72163727369667,22.63106049633405,5,6,1
2020-06-09,118.27556953559797,23.896060143681645,6,6,1
2020-06-10,120.9214323884997,22.764830478334833,0,6,0
2020-06-11,129.46961928766166,26.02197293146046,1,6,0
2020-06-12,141.99917595078384,24.780339426375487,2,6,0
2020-06-13,126.80213711001582,22.200604465126982,3,6,0
2020-06-14,132.34530990502986,26.11713414891564,4,6,0
2020-06-15,118.74946542731172,24.441876679789782,5,6,1
2020-06-16,116.68554254913766,22.08029262704768,6,6,1
2020-06-17,133.84968491195545,25.664837514190832,0,6,0
2020-06-18,134.3916357278777,26.040108354841728,1,6,0
2020-06-19,135.03056036082907,22.322330510857594,2,6,0
2020-06-20,130.807647890846,23.225770566636744,3,6,0
2020-06-21,114.57810527710271,21.154537513274207,4,6,0
2020-06-22,108.02137904373987,22.562982484101457,5,6,1
2020-06-23,115.97851927390151,20.014852231380395,6,6,1
2020-06-24,117.76589720984516,22.678474088338394,0,6,0
2020-06-25,131.76054667212722,20.34729964627119,1,6,0
2020-06-26,127.93325218586932,20.020518145115407,2,6,0
2020-06-27,128.58972286273055,17.51772139688004,3,6,0
2020-06-28,121.342325927148,17.404629874184856,4,6,0
2020-06-29,106.93571832574435,23.484474089395054,5,6,1
2020-06-30,112.78128789291111,20.78552777475384,6,6,1
2020-07-01,121.11584656667752,18.115555177089316,0,7,0
2020-07-02,132.67869707295964,21.217620557236824,1,7,0
2020-07-03,133.35816130911365,21.512935583248503,2,7,0
2020-07-04,131.87232433000776,19.76384422918855,3,7,0
2020-07-05,116.16520077820479,13.649818862769628,4,7,0
2020-07-06,110.76140310957847,17.20633496990301,5,7,1
2020-07-07,107.24444987122408,16.813508869271043,6,7,1
2020-07-08,123.55203907517918,20.690225640361202,0,7,0
2020-07-09,124.13921761359015,19.464770207390515,1,7,0
2020-07-10,128.3201648974358,19.753853362608183,2,7,0
2020-07-11,124.8980002353418,16.824623955809635,3,7,0
2020-07-12,116.53857451610142,19.17694070132114,4,7,0
2020-07-13,114.42888895943453,16.320345670322684,5,7,1
2020-07-14,115.68558874568471,14.263858821438241,6,7,1
2020-07-15,122.10135905329662,19.894743573870407,0,7,0
2020-07-16,128.70016971822048,18.70883649225993,1,7,0
2020-07-17,123.09028263475908,18.17867644203264,2,7,0
2020-07-18,119.48584588562669,15.268579283872972,3,7,0
2020-07-19,114.39198247910822,17.76778694998029,4,7,0
2020-07-20,101.61220254863035,15.388916778859242,5,7,1
2020-07-21,113.0668350174808,16.417330830874615,6,7,1
2020-07-22,118.38876030527149,13.819441583316387,0,7,0
2020-07-23,132.1215926442267,12.048552124817842,1,7,0
2020-07-24,125.71577958491535,13.052243007600145,2,7,0
2020-07-25,122.93357700235204,14.208069744280627,3,7,0
2020-07-26,110.12472722159526,10.828597315193232,4,7,0
2020-07-27,110.3942746974202,16.99516132245136,5,7,1
2020-07-28,109.15392127918288,14.05844454723959,6,7,1
2020-07-29,117.6668211131764,15.386527852666525,0,7,0
2020-07-30,128.28693189694897,9.96970731405182,1,7,0
2020-07-31,135.78368765206383,13.08046122558868,2,7,0
2020-08-01,130.41885571274983,8.961610349119848,3,8,0
2020-08-02,109.63752858992082,11.588470582692596,4,8,0
2020-08-03,112.92354338186632,12.11742792794727,5,8,1
2020-08-04,107.39851392522807,10.50304723322019,6,8,1
2020-08-05,105.55994027662227,11.03643657041922,0,8,0
2020-08-06,115.98641996901794,11.703155316256701,1,8,0
2020-08-07,120.59850866333825,8.596669045660214,2,8,0
2020-08-08,115.17277421370302,14.354196393136306,3,8,0
2020-08-09,108.17316401706836,6.640882668192508,4,8,0
2020-08-10,102.5680491141942,6.58093528537011,5,8,1
2020-08-11,110.77905275390721,11.76554689594112,6,8,1
2020-08-12,105.96954220769973,7.6640557422921685,0,8,0
2020-08-13,123.5265964180403,8.097239513149113,1,8,0
2020-08-14,124.3790806757998,9.197361601141935,2,8,0
2020-08-15,119.48513762059225,7.931212469391715,3,8,0
2020-08-16,101.27868033465454,10.13427521752515,4,8,0
2020-08-17,107.41580246398937,7.8074067131013205,5,8,1
2020-08-18,115.33945999583011,9.15301473257809,6,8,1
2020-08-19,118.1557678715952,9.644156942991023,0,8,0
2020-08-20,126.08773852832724,11.475789587871297,1,8,0
2020-08-21,131.18001775704968,7.498584974018921,2,8,0
2020-08-22,124.54340875000781,6.268709072930902,3,8,0
2020-08-23,105.83650075371499,7.073159096754585,4,8,0
2020-08-24,103.39022458383863,8.375242851941136,5,8,1
2020-08-25,119.75540018208248,11.349290810215006,6,8,1
2020-08-26,114.1917013814067,8.182784607576746,0,8,0
2020-08-27,117.87111297265068,3.6778248319570253,1,8,0
2020-08-28,129.57725065598495,9.959355520748218,2,8,0
2020-08-29,109.28389337332257,8.41502946882528,3,8,0
2020-08-30,103.73459597200598,11.45622334916398,4,8,0
2020-08-31,93.4817844880274,9.100739240045298,5,8,1
2020-09-01,104.0758393893549,10.264959454968086,6,9,1
2020-09-02,117.30605021105131,7.872466727609478,0,9,0
2020-09-03,119.8856431002058,4.557757790640552,1,9,0
2020-09-04,119.5286237963964,7.526052831272827,2,9,0
2020-09-05,131.89746963823362,8.560002727935874,3,9,0
2020-09-06,102.35211929071355,7.904475146967988,4,9,0
2020-09-07,103.80561785648325,6.732020360192521,5,9,1
2020-09-08,100.77285995876565,4.863684226197202,6,9,1
2020-09-09,110.2935754991966,5.352183393917742,0,9,0
2020-09-10,126.31053163233463,6.93192153569731,1,9,0
2020-09-11,124.61764069348574,5.715784422005626,2,9,0
2020-09-12,118.1972402705659,7.0270274151586145,3,9,0
2020-09-13,108.9517980818633,9.244410449880545,4,9,0
2020-09-14,92.83887809689965,8.136007487946662,5,9,1
2020-09-15,107.19528635993959,2.4071564856638723,6,9,1
2020-09-16,116.97482215533333,4.468142981756081,0,9,0
2020-09-17,132.3520853407513,6.164191301126189,1,9,0
2020-09-18,121.49764055119194,6.910456283245049,2,9,0
2020-09-19,119.30223586648813,3.6280979791054744,3,9,0
2020-09-20,103.2828738494162,5.984600538066872,4,9,0
2020-09-21,101.93774621215844,3.4384336218039397,5,9,1
2020-09-22,101.03215192940254,8.659739980972063,6,9,1
2020-09-23,117.20531137833889,4.3162276246085485,0,9,0
2020-09-24,119.13433071245898,3.9727503269796856,1,9,0
2020-09-25,127.16920276177704,2.197266871632065,2,9,0
2020-09-26,122.9869898969942,5.299927809479725,3,9,0
2020-09-27,107.0866641630303,8.693872661715332,4,9,0
2020-09-28,102.51698325426437,6.2940998641699375,5,9,1
2020-09-29,102.57770796830017,4.699619081978211,6,9,1
2020-09-30,109.52269562918266,7.229746984394159,0,9,0
2020-10-01,123.22127649966927,4.822108463975822,1,10,0
2020-10-02,126.55338230314968,7.310095954502902,2,10,0
2020-10-03,117.84955310746795,6.751348612003402,3,10,0
2020-10-04,119.59209860529978,8.568544475648954,4,10,0
2020-10-05,104.8342615752828,4.717066576570564,5,10,1
2020-10-06,106.89532378930285,6.346181242966114,6,10,1
2020-10-07,109.52570220355423,3.7090795555936413,0,10,0
2020-10-08,124.29091178462424,5.741693855099936,1,10,0
2020-10-09,125.01343572068862,3.010150330536978,2,10,0
2020-10-10,116.48670315986429,1.6985845524680512,3,10,0
2020-10-11,119.28743676246258,5.213745286012609,4,10,0
2020-10-12,108.79641189844789,8.06903622720847,5,10,1
2020-10-13,109.95265344446685,6.110984888645791,6,10,1
2020-10-14,122.63331444996582,6.449391127516485,0,10,0
2020-10-15,112.7138255874276,7.238480473691633,1,10,0
2020-10-16,127.49881884211923,6.084654230158607,2,10,0
2020-10-17,118.45085533417513,6.620894441952905,3,10,0
2020-10-18,110.96486015805839,10.140448060668692,4,10,0
2020-10-19,108.58753069846684,8.77976833737474,5,10,1
2020-10-20,109.13764896480056,6.902281597277229,6,10,1
2020-10-21,121.64784662769233,4.901654720164047,0,10,0
2020-10-22,118.73773820722744,3.6127171722000875,1,10,0
2020-10-23,136.33546948814424,6.501938401586904,2,10,0
2020-10-24,124.12647632886116,7.882967637619597,3,10,0
2020-10-25,119.0275990417273,3.666753817032824,4,10,0
2020-10-26,104.73578212723697,7.95195509143776,5,10,1
2020-10-27,116.63178089016935,4.9662536549731975,6,10,1
2020-10-28,118.87197329695209,6.739103098924949,0,10,0
2020-10-29,128.30632156830325,6.888132441282911,1,10,0
2020-10-30,124.31202687450617,7.194531097436224,2,10,0
2020-10-31,131.84079552743967,8.814163508712374,3,10,0
2020-11-01,115.81864467873041,4.658080905703182,4,11,0
2020-11-02,115.18658381484863,7.636182670352465,5,11,1
2020-11-03,115.681228073143,7.084987444618613,6,11,1
2020-11-04,116.80972039571469,8.342978422966743,0,11,0
2020-11-05,128.7610645312633,5.980932392033681,1,11,0
2020-11-06,128.811143368836,7.672288833539895,2,11,0
2020-11-07,130.83056109217623,7.283263847846056,3,11,0
2020-11-08,110.9111259363421,6.968615659920155,4,11,0
2020-11-09,109.10756627930989,10.733483391291296,5,11,1
2020-11-10,120.4717617141962,9.119447633559112,6,11,1
2020-11-11,129.65270182958224,9.705242600984272,0,11,0
2020-11-12,140.9414871264112,11.390574063801497,1,11,0
2020-11-13,132.43997538335702,14.266751065684003,2,11,0
2020-11-14,132.3890518471794,8.639582159738493,3,11,0
2020-11-15,123.78122006738874,9.846984291993783,4,11,0
2020-11-16,116.77520163317129,7.868056567894548,5,11,1
2020-11-17,118.77439667775108,10.154141308788429,6,11,1
2020-11-18,132.46987954140323,6.372512056794545,0,11,0
2020-11-19,131.7980402382011,13.475707832837116,1,11,0
2020-11-20,142.96899374558328,8.49954102852926,2,11,0
2020-11-21,126.86741508488728,12.223680964911342,3,11,0
2020-11-22,123.84375905565174,9.758327421191145,4,11,0
2020-11-23,126.8552107744401,8.72637483479976,5,11,1
2020-11-24,123.8351196541264,10.027455832895303,6,11,1
2020-11-25,119.72354887663359,10.861554566098558,0,11,0
2020-11-26,135.4310390728188,11.472137524008678,1,11,0
2020-11-27,136.72990263080086,12.440642324377816,2,11,0
2020-11-28,135.06798588408122,14.63063737274441,3,11,0
2020-11-29,130.04123658771547,11.380904838993427,4,11,0
2020-11-30,114.87873499010355,8.69313210080047,5,11,1
2020-12-01,132.02031351966735,14.471276775407294,6,12,1
2020-12-02,134.7017143818294,13.639534299839307,0,12,0
2020-12-03,141.41361670296996,13.15386367948277,1,12,0
2020-12-04,146.5622965708651,14.278017084129981,2,12,0
2020-12-05,136.96649904550247,8.831937443394438,3,12,0
2020-12-06,127.46368761858142,10.811778459456768,4,12,0
2020-12-07,114.14633327049899,17.110642554185944,5,12,1
2020-12-08,127.329200094774,11.706797610823086,6,12,1
2020-12-09,132.60154459207578,12.788350005849702,0,12,0
2020-12-10,143.26730959339216,17.488170611641713,1,12,0
2020-12-11,146.90830712965123,15.696968296948906,2,12,0
2020-12-12,143.07480517363408,20.23167878724162,3,12,0
2020-12-13,132.93608516354166,14.142795963408064,4,12,0
2020-12-14,126.54526557756022,18.98913472362113,5,12,1
2020-12-15,133.63541148806442,18.757346395826232,6,12,1
2020-12-16,140.38767815230656,17.37148532157008,0,12,0
2020-12-17,149.88291233315408,16.237660987942466,1,12,0
2020-12-18,138.88634185949897,18.372692401438158,2,12,0
2020-12-19,144.95696173104182,17.081066966054916,3,12,0
2020-12-20,131.0587322238854,16.96596359022339,4,12,0
2020-12-21,134.91928715016815,16.932634549456008,5,12,1
2020-12-22,135.91371887911959,13.024051008104014,6,12,1
2020-12-23,135.04371774644935,16.66955614779666,0,12,0
2020-12-24,155.24528149581343,18.361088285742454,1,12,0
2020-12-25,157.30066765822386,18.797545795957934,2,12,0
2020-12-26,147.18330576035936,20.792121367497042,3,12,0
2020-12-27,143.35331944697216,15.860993157974363,4,12,0
2020-12-28,134.96022107606362,17.711945174889472,5,12,1
2020-12-29,135.0620616036114,21.26489116221454,6,12,1
2020-12-30,145.4749225541107,19.23502774100056,0,12,0
2020-12-31,152.95737678169965,21.076015710026414,1,12,0
2021-01-01,149.26820999310843,19.814081603675017,2,1,0
2021-01-02,150.28263483096552,19.55497828953789,3,1,0
2021-01-03,150.09264899243706,18.184514974598628,4,1,0
2021-01-04,143.82779759809603,22.422342356667926,5,1,1
2021-01-05,137.91240623191553,21.313053881866452,6,1,1
2021-01-06,141.16249321989855,21.19202412775269,0,1,0
2021-01-07,157.2283068105083,23.379317360145315,1,1,0
2021-01-08,162.33641065613054,20.852986737372614,2,1,0
2021-01-09,147.6562060669556,27.007715866459552,3,1,0
2021-01-10,140.48424282289497,22.062859546988346,4,1,0
2021-01-11,140.3397568412467,24.138859511279534,5,1,1
2021-01-12,144.8135400311892,25.12557135561115,6,1,1
2021-01-13,154.07189291636539,24.186571930070464,0,1,0
2021-01-14,154.11126956401657,24.62850922280346,1,1,0
2021-01-15,164.64014740880418,22.217796725404607,2,1,0
2021-01-16,159.0213752113438,25.56329925254233,3,1,0
2021-01-17,146.83933636866328,20.035678030401336,4,1,0
2021-01-18,151.14077403418838,27.03933261287325,5,1,1
2021-01-19,142.32623921470625,24.98795054839106,6,1,1
2021-01-20,154.75180187843296,28.640173988854627,0,1,0
2021-01-21,166.9714530336639,27.382602147693124,1,1,0
2021-01-22,170.28663599754773,26.227186708131462,2,1,0
2021-01-23,143.95311522143476,21.57544898869265,3,1,0
2021-01-24,143.24749703321805,30.663521694034785,4,1,0
2021-01-25,150.96153814643242,25.3817664060164,5,1,1
2021-01-26,156.36825899410908,25.532407225065015,6,1,1
2021-01-27,155.89489689590178,24.531207728359146,0,1,0
2021-01-28,159.89373394742213,28.583466847036576,1,1,0
2021-01-29,167.93141612445692,26.41463906965693,2,1,0
2021-01-30,167.28679490912566,27.40781218418999,3,1,0
2021-01-31,150.47586541037967,24.86720855851295,4,1,0
2021-02-01,150.54336608788995,25.777345669721168,5,2,1
2021-02-02,147.39669433543966,25.70164487023898,6,2,1
2021-02-03,158.71878041088056,28.549433033054747,0,2,0
2021-02-04,171.6176660444803,26.54904383059259,1,2,0
2021-02-05,168.95641378990635,30.5559209467888,2,2,0
2021-02-06,167.21466534329608,29.014655237514354,3,2,0
2021-02-07,164.88360097046865,25.71795201269137,4,2,0
2021-02-08,154.21756380153997,28.817601808604454,5,2,1
2021-02-09,154.85476075177675,29.67537943272437,6,2,1
2021-02-10,165.18521752919457,29.3136469665847,0,2,0
2021-02-11,168.3159362092478,29.836672320908438,1,2,0
2021-02-12,176.90828171802397,30.76677902554567,2,2,0
2021-02-13,167.0077889167602,31.795405055051944,3,2,0
2021-02-14,158.6481284701279,27.87036490027932,4,2,0
2021-02-15,163.80660767061136,26.40016973786336,5,2,1
2021-02-16,155.0816293107951,28.123551460960584,6,2,1
2021-02-17,173.33485563032752,28.073047722737243,0,2,0
2021-02-18,174.10004263042785,29.542567476758755,1,2,0
2021-02-19,186.28425000598895,31.90597738355343,2,2,0
2021-02-20,165.9667639839115,32.679647286091964,3,2,0
2021-02-21,160.71390988293535,31.344911653271385,4,2,0
2021-02-22,150.92465511522641,32.75077634180358,5,2,1
2021-02-23,168.98188010124989,30.46806723891347,6,2,1
2021-02-24,182.47237084907374,28.102671957392182,0,2,0
2021-02-25,179.90328881689396,32.27394289947519,1,2,0
2021-02-26,184.33962692637527,34.08646268696505,2,2,0
2021-02-27,176.32158741954564,33.69897017792436,3,2,0
2021-02-28,176.0714851146318,31.543249330221748,4,2,0
2021-03-01,162.26450485349463,35.27468838232223,5,3,1
2021-03-02,158.82804325252295,32.70186418265539,6,3,1
2021-03-03,171.75075413905077,33.13558669674556,0,3,0
2021-03-04,181.96611939053295,34.35567682275941,1,3,0
2021-03-05,176.2820916066629,33.81139578556302,2,3,0
2021-03-06,177.81280774003605,33.43991848538629,3,3,0
2021-03-07,167.96140687027847,32.62272772554256,4,3,0
2021-03-08,161.60018637361839,38.35794435863861,5,3,1
2021-03-09,168.78712751208496,34.88711522372939,6,3,1
2021-03-10,166.9421471702511,36.306399704731966,0,3,0
2021-03-11,184.71644811975446,33.41402422374366,1,3,0
2021-03-12,178.54854205130817,36.06777378031257,2,3,0
2021-03-13,180.84483552178412,35.57765573336484,3,3,0
2021-03-14,168.245388524556,37.45092727979972,4,3,0
2021-03-15,163.7063878054995,34.06819852970886,5,3,1
2021-03-16,170.89821972005146,33.50790860710022,6,3,1
2021-03-17,175.5246511543386,32.22124418985507,0,3,0
2021-03-18,182.68953309942395,37.92143404911109,1,3,0
2021-03-19,192.4302023186752,38.086565416159196,2,3,0
2021-03-20,169.12233894422704,33.17601349393165,3,3,0
2021-03-21,173.88226784511045,34.83598648189511,4,3,0
2021-03-22,168.24848823357627,36.59309113837975,5,3,1
2021-03-23,163.45624136055343,37.78956961385985,6,3,1
2021-03-24,167.41048883774732,34.94058990056507,0,3,0
2021-03-25,185.43445030155453,34.80957668021106,1,3,0
2021-03-26,174.15211671125442,37.88281124750915,2,3,0
2021-03-27,183.22378287900895,35.04028145726598,3,3,0
2021-03-28,161.5198625697569,38.09617193398564,4,3,0
2021-03-29,166.40701600431842,38.49427132843848,5,3,1
2021-03-30,180.28296459092365,35.03445560489999,6,3,1
2021-03-31,174.04359536597025,35.002470255000844,0,3,0
2021-04-01,181.5184904772841,32.79422422085825,1,4,0
2021-04-02,189.65844505372928,37.43221695906743,2,4,0
2021-04-03,181.42649976184168,32.108532256349946,3,4,0
2021-04-04,181.93047937712515,31.10685970556887,4,4,0
2021-04-05,158.77254590047454,37.82273618402424,5,4,1
2021-04-06,168.46728456199028,31.466009352799148,6,4,1
2021-04-07,173.641673964397,33.53964843695801,0,4,0
2021-04-08,185.93264823858505,34.678042427002005,1,4,0
2021-04-09,190.23011803786278,35.33564602029988,2,4,0
2021-04-10,190.34518195367787,34.32801476166428,3,4,0
2021-04-11,169.54806190237088,32.70104494030434,4,4,0
2021-04-12,170.95208642624235,35.47624078178458,5,4,1
2021-04-13,168.70778738760086,33.216387688453096,6,4,1
2021-04-14,181.35644868973884,34.851773202383654,0,4,0
2021-04-15,185.15687043787938,38.17381503698461,1,4,0
2021-04-16,189.87105766673983,35.587836865714685,2,4,0
2021-04-17,188.91003481110906,33.17534867108973,3,4,0
2021-04-18,178.70715240176798,35.36731196115128,4,4,0
2021-04-19,167.46175044903254,33.156913042390165,5,4,1
2021-04-20,174.7114338430411,34.78037899045015,6,4,1
2021-04-21,177.72457569391773,31.198287192070335,0,4,0
2021-04-22,185.39641471236706,36.20007698653058,1,4,0
2021-04-23,180.49795278150594,38.406904756464016,2,4,0
2021-04-24,183.02011265815258,29.66471631032988,3,4,0
2021-04-25,171.83427106170956,34.408731745937864,4,4,0
