date,value,temperature,day_of_week,month,is_weekend
2020-02-10,110.19112397819461,29.644866126164263,5,2,1
2020-02-11,109.11345005728353,29.922668188686586,6,2,1
2020-02-12,122.41733487936925,24.844484597869645,0,2,0
2020-02-13,130.89060354413627,29.687435928229622,1,2,0
2020-02-14,128.61340216517445,31.49272471823117,2,2,0
2020-02-15,126.57010762071334,31.278661707104227,3,2,0
2020-02-16,114.73111196855751,27.496085454498274,4,2,0
2020-02-17,107.59983206107368,31.385454082066072,5,2,1
2020-02-18,118.82633099087685,31.33362071786408,6,2,1
2020-02-19,126.49752717451095,31.975468389287528,0,2,0
2020-02-20,125.40103924766332,30.869213779658814,1,2,0
2020-02-21,129.5471271104844,34.31908653387456,2,2,0
2020-02-22,130.7540529216372,32.205459504731635,3,2,0
2020-02-23,115.941097211093,31.461467098871086,4,2,0
2020-02-24,109.59635671087,29.44167758125891,5,2,1
2020-02-25,109.74790113277687,29.370674724024216,6,2,1
2020-02-26,117.68713933508941,30.209330632729742,0,2,0
2020-02-27,126.23405882988997,32.75533403105614,1,2,0
2020-02-28,136.14989284624608,33.18933559282859,2,2,0
2020-02-29,126.94838098743364,32.882613203831625,3,2,0
2020-03-01,114.94128810167584,32.74834926899889,4,3,0
2020-03-02,107.93922112492437,29.169016854910478,5,3,1
2020-03-03,118.35673329346082,32.338692571680404,6,3,1
2020-03-04,125.34113079752606,31.29736761862527,0,3,0
2020-03-05,138.23913616619944,31.3228244754526,1,3,0
2020-03-06,123.27580721106224,32.433350755388865,2,3,0
2020-03-07,126.99182730538978,34.46565527367144,3,3,0
2020-03-08,113.04097219950732,33.88241310372563,4,3,0
2020-03-09,119.83676340049952,33.91821016228513,5,3,1
2020-03-10,120.52846906307943,33.375362204781936,6,3,1
2020-03-11,130.72898119866352,33.80516909759011,0,3,0
2020-03-12,132.17325678039842,35.08950759567062,1,3,0
2020-03-13,130.39264836002314,31.481628779879458,2,3,0
2020-03-14,130.85890130443158,32.304176068885184,3,3,0
2020-03-15,130.73261763918586,32.31974455673469,4,3,0
2020-03-16,123.79521370632784,32.54929274563291,5,3,1
2020-03-17,121.93116740624208,33.40291261751821,6,3,1
2020-03-18,127.91459400442804,33.3335862152775,0,3,0
2020-03-19,139.70961202229321,32.055996630393636,1,3,0
2020-03-20,144.67370887606307,34.07922785663178,2,3,0
2020-03-21,133.84977112728257,37.45276633651287,3,3,0
2020-03-22,124.46356293541676,33.544464205343914,4,3,0
2020-03-23,126.77223427841902,34.22482393812584,5,3,1
2020-03-24,122.42892532694661,35.053576266482274,6,3,1
2020-03-25,130.9128823487561,30.576746986339266,0,3,0
2020-03-26,134.4864293116822,32.81254369365624,1,3,0
2020-03-27,134.27635144921678,33.951503876950525,2,3,0
2020-03-28,139.38114099856952,33.412207792260865,3,3,0
2020-03-29,132.44154255477878,37.89056899241364,4,3,0
2020-03-30,120.40908860365778,34.98596219110058,5,3,1
2020-03-31,131.57124243962883,34.615456288016986,6,3,1
2020-04-01,138.3275889552332,33.30716310902231,0,4,0
2020-04-02,138.0963632620505,36.44646580217865,1,4,0
2020-04-03,139.31559738173877,33.14840457634251,2,4,0
2020-04-04,138.1295490952108,38.04006958096286,3,4,0
2020-04-05,127.26159583846972,36.41910806439504,4,4,0
2020-04-06,117.90320024096526,35.205201472049254,5,4,1
2020-04-07,128.0062452761892,34.52134338946208,6,4,1
2020-04-08,126.7513921586743,31.15147160038561,0,4,0
2020-04-09,139.56863875023785,34.84771999303148,1,4,0
2020-04-10,154.71570021734973,33.16683972494373,2,4,0
2020-04-11,136.56556580693655,36.36517197346723,3,4,0
2020-04-12,129.36938197453236,32.6048612932173,4,4,0
2020-04-13,119.42544497692894,36.538106782774676,5,4,1
2020-04-14,127.23992573019343,33.48775660218647,6,4,1
2020-04-15,138.38011453534565,39.60910528527521,0,4,0
2020-04-16,142.41355832753675,37.24313968138119,1,4,0
2020-04-17,146.9154797238985,32.885429105509,2,4,0
2020-04-18,139.4309956757081,32.2869786995503,3,4,0
2020-04-19,127.34594716257952,36.60140814708976,4,4,0
2020-04-20,116.76794397366244,36.07779543791838,5,4,1
2020-04-21,116.36832671155103,31.370971879491893,6,4,1
2020-04-22,127.23809460343502,33.793606681093955,0,4,0
2020-04-23,146.50530275144888,30.716367477833966,1,4,0
2020-04-24,141.5528578778701,30.35062346531615,2,4,0
2020-04-25,133.91914890718172,36.161343281783914,3,4,0
2020-04-26,125.94150737614181,35.04396541843966,4,4,0
2020-04-27,126.54637395305855,33.87909363634949,5,4,1
2020-04-28,130.72758122822447,36.49171172933278,6,4,1
2020-04-29,134.355975669698,32.318503248522006,0,4,0
2020-04-30,141.6478426341206,33.797502654720624,1,4,0
2020-05-01,145.06007404066898,31.593041517950187,2,5,0
2020-05-02,126.5577317435068,34.979259865530544,3,5,0
2020-05-03,130.5719987671171,32.46522392278426,4,5,0
2020-05-04,121.41630984493611,32.56973113404831,5,5,1
2020-05-05,115.600418499606,31.66115057111492,6,5,1
2020-05-06,133.66036012880468,32.954635236490674,0,5,0
2020-05-07,129.3408259830593,30.432373907253357,1,5,0
2020-05-08,135.21327394321662,32.59616366869761,2,5,0
2020-05-09,123.86010995862256,32.151873912801264,3,5,0
2020-05-10,132.91640365516741,33.657349964027865,4,5,0
2020-05-11,115.55075101171761,30.72760554059018,5,5,1
2020-05-12,131.2073364376783,35.30252405835052,6,5,1
2020-05-13,123.95136770076839,28.57942528303669,0,5,0
2020-05-14,142.5622630955039,33.731966344136815,1,5,0
2020-05-15,148.7195722155442,34.96167247152707,2,5,0
2020-05-16,127.57016747530855,30.783494357020434,3,5,0
2020-05-17,127.35827649099987,30.55494332706257,4,5,0
2020-05-18,126.20209479310121,33.98741690908845,5,5,1
2020-05-19,125.31064604861962,28.8029470342985,6,5,1
2020-05-20,136.12978481681512,29.350807206623458,0,5,0
2020-05-21,145.38769342464926,31.782537367774133,1,5,0
2020-05-22,135.1581031240699,27.596883629327813,2,5,0
2020-05-23,144.37108311420235,31.024138599067303,3,5,0
2020-05-24,132.74688383827686,25.538013757070118,4,5,0
2020-05-25,126.50439656223317,28.058548599554875,5,5,1
2020-05-26,129.4820852022421,30.20026271157583,6,5,1
2020-05-27,128.27014060488145,27.071186544755044,0,5,0
2020-05-28,134.2422185616474,27.262919865884008,1,5,0
2020-05-29,136.15483273655641,29.462785810560913,2,5,0
2020-05-30,134.50087409482794,25.24170582267446,3,5,0
2020-05-31,129.56921164022532,26.95435948998014,4,5,0
2020-06-01,113.96115062302283,26.31781832601539,5,6,1
2020-06-02,113.50105035331055,26.018703354874912,6,6,1
2020-06-03,125.65785927639958,28.45262612292278,0,6,0
2020-06-04,136.10621933990757,26.34567950089,1,6,0
2020-06-05,128.54401873572928,29.67588670577699,2,6,0
2020-06-06,130.8718972212437,25.855308204968022,3,6,0
2020-06-07,119.63006718849725,26.07825533006104,4,6,0
2020-06-08,126.81354781607969,27.199345033059004,5,6,1
2020-06-09,110.83074907949239,26.528007192242892,6,6,1
2020-06-10,120.27853090640953,22.746940093408707,0,6,0
2020-06-11,141.42784441533684,19.406384421720418,1,6,0
2020-06-12,142.2836930410026,26.03676705512984,2,6,0
2020-06-13,128.50421425028964,21.979460475917964,3,6,0
2020-06-14,122.25563412157541,27.10522468065558,4,6,0
2020-06-15,114.06399352764355,24.8122329633719,5,6,1
2020-06-16,121.52750685539804,19.085136243966012,6,6,1
2020-06-17,120.97051290947304,24.491163167396977,0,6,0
2020-06-18,131.0504245782323,23.027398177433994,1,6,0
2020-06-19,131.1457546451125,24.58652519176628,2,6,0
2020-06-20,128.90771861073202,21.21439381866572,3,6,0
2020-06-21,111.57191277628604,25.86442411562401,4,6,0
2020-06-22,120.95930781283987,19.555222399499474,5,6,1
2020-06-23,124.39777194755672,21.04345749540688,6,6,1
2020-06-24,120.47035372130543,21.839234203627232,0,6,0
2020-06-25,142.200579705437,19.324635445416153,1,6,0
2020-06-26,127.14756224326683,22.555659061073946,2,6,0
2020-06-27,127.77640839549639,21.793277465477118,3,6,0
2020-06-28,124.97353304535778,20.86814611612606,4,6,0
2020-06-29,119.84905227678472,18.324806226868912,5,6,1
2020-06-30,123.04901140829033,20.469789219239,6,6,1
2020-07-01,121.24444621879633,17.277758645331243,0,7,0
2020-07-02,124.97859463061302,22.28790216026157,1,7,0
2020-07-03,128.00206587211187,21.492298126987425,2,7,0
2020-07-04,129.9439010483817,20.492911312679944,3,7,0
2020-07-05,126.76382316969087,20.610650187276555,4,7,0
2020-07-06,106.3454114443805,19.99889759475247,5,7,1
2020-07-07,109.70479326039484,21.05715760182197,6,7,1
2020-07-08,114.24716318225293,14.462906480112402,0,7,0
2020-07-09,125.30450383786616,15.086029995755487,1,7,0
2020-07-10,141.13028009581478,18.054231009175094,2,7,0
2020-07-11,125.9567443839729,17.721610034572187,3,7,0
2020-07-12,110.07149692686997,18.248862244995284,4,7,0
2020-07-13,116.01069535126447,15.996723734775838,5,7,1
2020-07-14,116.59616759702243,16.15787318932805,6,7,1
2020-07-15,124.30210828943034,19.304094375971534,0,7,0
2020-07-16,136.39260434196686,15.44197045233387,1,7,0
2020-07-17,132.33128955271135,15.423336647474665,2,7,0
2020-07-18,128.13723090187432,16.012140348470354,3,7,0
2020-07-19,121.23354494971807,14.717058676540704,4,7,0
2020-07-20,107.69073748307498,13.04574182283485,5,7,1
2020-07-21,106.8815763317255,14.619292253990984,6,7,1
2020-07-22,114.07184869872853,12.992449354289075,0,7,0
2020-07-23,127.84448231777831,14.85991981538203,1,7,0
2020-07-24,124.65794566000157,13.996252828494763,2,7,0
2020-07-25,136.08879611016604,14.676658539939842,3,7,0
2020-07-26,108.30503499826467,14.48144492787042,4,7,0
2020-07-27,112.89413914521916,14.528218737138014,5,7,1
2020-07-28,110.29552165359058,12.225216902848617,6,7,1
2020-07-29,121.27937649720946,13.30104256386152,0,7,0
2020-07-30,124.43358567777008,11.488085611927461,1,7,0
2020-07-31,126.1578333845461,14.96960767783012,2,7,0
2020-08-01,123.97118203946076,12.1043723413554,3,8,0
2020-08-02,112.93641439834956,14.777656136471975,4,8,0
2020-08-03,110.67181539038438,15.266098620002115,5,8,1
2020-08-04,107.85199595309146,11.254856890873661,6,8,1
2020-08-05,123.84467583610962,13.879715990840845,0,8,0
2020-08-06,121.1020218548244,12.70523268914318,1,8,0
2020-08-07,118.32177555972505,12.142472997549355,2,8,0
2020-08-08,127.68343620707772,11.402289089967411,3,8,0
2020-08-09,113.39369597794712,11.62245890422072,4,8,0
2020-08-10,109.31745885240247,12.794263882658502,5,8,1
2020-08-11,113.82343427041194,10.182853725619674,6,8,1
2020-08-12,116.13382844954435,8.737203626732397,0,8,0
2020-08-13,119.48789344354172,11.921179227479568,1,8,0
2020-08-14,132.2378940208639,10.636466038539766,2,8,0
2020-08-15,119.38638200486551,10.534974922463183,3,8,0
2020-08-16,108.29798728855116,13.153959458529027,4,8,0
2020-08-17,105.1426351967341,2.723446204932337,5,8,1
2020-08-18,102.88891192207464,6.740339309589742,6,8,1
2020-08-19,106.9652643631547,9.03352253070675,0,8,0
2020-08-20,124.913307268134,7.322455435175694,1,8,0
2020-08-21,124.12060227787708,5.298138117851812,2,8,0
2020-08-22,118.08407411102975,8.102364498347171,3,8,0
2020-08-23,113.62397460008465,6.36167645035899,4,8,0
2020-08-24,106.35809060786639,7.14168875751244,5,8,1
2020-08-25,96.87404660111527,7.2806923555775365,6,8,1
2020-08-26,108.88523430295413,9.55877447991969,0,8,0
2020-08-27,122.62398597814183,5.114875499206722,1,8,0
2020-08-28,118.4107035190112,6.093636988447915,2,8,0
2020-08-29,111.5017768446556,4.29620451580172,3,8,0
2020-08-30,104.77253407187243,7.634486191051664,4,8,0
2020-08-31,102.41050835501264,7.441052114258258,5,8,1
2020-09-01,109.30336497524516,5.414977270620103,6,9,1
2020-09-02,117.9644981125622,6.7006249525304735,0,9,0
2020-09-03,121.95642121762249,7.191189942562346,1,9,0
2020-09-04,115.94724947717123,7.196864012164525,2,9,0
2020-09-05,114.43874112959487,3.715646360524512,3,9,0
2020-09-06,103.50274967925863,5.447587884108687,4,9,0
2020-09-07,117.1739725299547,2.495517049135728,5,9,1
2020-09-08,104.398376765075,7.842811852588082,6,9,1
2020-09-09,102.44174965355353,4.7081550354037285,0,9,0
2020-09-10,114.99318609321506,7.145644800453141,1,9,0
2020-09-11,128.2563441227105,2.292349324221567,2,9,0
2020-09-12,112.34960132757223,6.170004869973603,3,9,0
2020-09-13,106.88109533746967,5.416063101209459,4,9,0
2020-09-14,99.01327011474443,10.55313320052189,5,9,1
2020-09-15,98.01520522888623,5.552517187166631,6,9,1
2020-09-16,120.42900691497196,6.100636408917433,0,9,0
2020-09-17,125.07913078534057,2.9492116704225833,1,9,0
2020-09-18,122.33074457782772,6.433527459679193,2,9,0
2020-09-19,111.14425160637296,6.564851118203432,3,9,0
2020-09-20,109.03698675555043,5.737905928708354,4,9,0
2020-09-21,111.32791709498201,6.811618274352522,5,9,1
2020-09-22,104.73875696337105,3.150872578184217,6,9,1
2020-09-23,117.40813010049844,7.434890350824787,0,9,0
2020-09-24,119.40272945034783,5.703227450403056,1,9,0
2020-09-25,128.79954055345155,2.3593679722273766,2,9,0
2020-09-26,121.42346551446757,4.340711144449362,3,9,0
2020-09-27,114.52114950801447,5.594932147841501,4,9,0
2020-09-28,104.01192633741654,5.494987119196413,5,9,1
2020-09-29,96.8958067469508,3.997936461027559,6,9,1
2020-09-30,109.11102682994039,2.8994269547452247,0,9,0
2020-10-01,117.33315234619907,3.646991828517841,1,10,0
2020-10-02,119.62792867078313,6.7594082162077775,2,10,0
2020-10-03,116.81807863158822,3.1411303165499307,3,10,0
2020-10-04,122.31093900143651,6.778217781733178,4,10,0
2020-10-05,98.02690074136518,3.951907573298597,5,10,1
2020-10-06,114.6449765727713,2.4388346666960445,6,10,1
2020-10-07,107.20445054854409,0.8985117495604156,0,10,0
2020-10-08,122.35378536699947,2.9647754950205263,1,10,0
2020-10-09,121.57807817652525,1.764495791880782,2,10,0
2020-10-10,124.72337858550517,3.4458594877248667,3,10,0
2020-10-11,112.91794245830354,4.4314857720152,4,10,0
2020-10-12,110.49367334863398,4.504314860320917,5,10,1
2020-10-13,108.59867384133136,2.5888518366744013,6,10,1
2020-10-14,114.54388299654941,5.239011319964337,0,10,0
2020-10-15,125.8127547995091,5.642493506364079,1,10,0
2020-10-16,124.50399787790869,4.310970310672142,2,10,0
2020-10-17,133.6734228542955,7.572656801701909,3,10,0
2020-10-18,107.97310090965922,4.972268700736983,4,10,0
2020-10-19,109.892528911288,1.613777224435748,5,10,1
2020-10-20,101.54249961627251,2.9792990713733793,6,10,1
2020-10-21,116.8754765444827,5.454139403355937,0,10,0
2020-10-22,125.0434236373239,3.9328909007876005,1,10,0
2020-10-23,119.35019228540877,7.270164570247976,2,10,0
2020-10-24,127.32883405601815,5.244638757654007,3,10,0
2020-10-25,114.49702288917308,4.254787213194751,4,10,0
2020-10-26,111.33534293639053,7.6304153197888684,5,10,1
2020-10-27,111.55157579118551,4.734280180961226,6,10,1
2020-10-28,121.30693098234262,6.121776750042607,0,10,0
2020-10-29,131.2853044071688,6.784644453485942,1,10,0
2020-10-30,131.52885804948124,7.780251101738885,2,10,0
2020-10-31,128.25557481490276,6.586626739863062,3,10,0
2020-11-01,116.78629862109379,8.060636718878282,4,11,0
2020-11-02,113.35070309774744,12.315536702665423,5,11,1
2020-11-03,117.02649203053605,9.691960967269218,6,11,1
2020-11-04,129.54962117104512,5.507010395134241,0,11,0
2020-11-05,128.45576797413224,6.826469198101416,1,11,0
2020-11-06,120.2803592147844,10.033596839569302,2,11,0
2020-11-07,129.86217868759826,11.07513893551059,3,11,0
2020-11-08,117.46487316658633,10.163872002062666,4,11,0
2020-11-09,113.5725716175851,4.6017385109719156,5,11,1
2020-11-10,122.28830196346652,6.049713290626517,6,11,1
2020-11-11,132.24775196247742,6.803236160575904,0,11,0
2020-11-12,125.64572157159364,7.373947709429828,1,11,0
2020-11-13,134.4540802225206,6.3517055696795826,2,11,0
2020-11-14,121.30577223360669,5.426420527495965,3,11,0
2020-11-15,125.52280938073369,9.591604021852833,4,11,0
2020-11-16,113.72974554657772,9.342308230014037,5,11,1
2020-11-17,120.27285215038471,8.46074642840877,6,11,1
2020-11-18,123.95964761700091,9.776943133456264,0,11,0
2020-11-19,126.26476447295143,9.71486457307671,1,11,0
2020-11-20,140.93593391751045,12.130368813113064,2,11,0
2020-11-21,127.93305635788394,12.225509831835847,3,11,0
2020-11-22,131.0795808092918,12.596269470028076,4,11,0
2020-11-23,116.81064387990428,8.712607319509525,5,11,1
2020-11-24,128.48462977608565,10.652844562680407,6,11,1
2020-11-25,125.72714390055384,13.252154867238861,0,11,0
2020-11-26,132.21511165809403,12.131231824244852,1,11,0
2020-11-27,132.68399332975474,12.203339611424777,2,11,0
2020-11-28,126.86902807638923,14.991496485291105,3,11,0
2020-11-29,124.47018508080279,13.985237466574855,4,11,0
2020-11-30,119.72127193380523,11.297129654684,5,11,1
2020-12-01,123.22197843341446,12.73199696513129,6,12,1
2020-12-02,124.77930178143403,13.510485693695449,0,12,0
2020-12-03,136.47436842361282,12.301739748690862,1,12,0
2020-12-04,140.04840495006465,15.015114885922136,2,12,0
2020-12-05,137.36430975022904,12.151716032008512,3,12,0
2020-12-06,127.6103057455743,14.36343076762573,4,12,0
2020-12-07,121.102023863763,14.261579252437556,5,12,1
2020-12-08,127.62751262605,12.58498413663495,6,12,1
2020-12-09,133.14227477636126,11.81463755132527,0,12,0
2020-12-10,147.31997629812994,14.812859410079344,1,12,0
2020-12-11,149.62784111726864,13.539932488031166,2,12,0
2020-12-12,143.85035890254585,15.833896642164436,3,12,0
2020-12-13,135.9235693797389,12.940686740259185,4,12,0
2020-12-14,129.158897547473,13.818441285883235,5,12,1
2020-12-15,132.6993042411866,16.473624914752943,6,12,1
2020-12-16,143.04957780661607,13.792788758326461,0,12,0
2020-12-17,159.66403818033913,16.536350985003416,1,12,0
2020-12-18,149.78988340857907,19.658715539563893,2,12,0
2020-12-19,141.47531276515394,19.05513606926868,3,12,0
2020-12-20,132.95843829954111,15.272835960420396,4,12,0
2020-12-21,124.28474858861136,16.112180278539043,5,12,1
2020-12-22,139.72343272155004,20.15419785521105,6,12,1
2020-12-23,140.79898102397448,20.878776944111173,0,12,0
2020-12-24,154.9363332228379,23.111426836263753,1,12,0
2020-12-25,153.02535364273146,19.553638064501982,2,12,0
2020-12-26,150.78959705768858,19.134632470805233,3,12,0
2020-12-27,137.82042964580046,19.99755737421892,4,12,0
2020-12-28,137.44640802804707,22.253228918398545,5,12,1
2020-12-29,140.46616763290348,16.0127417706671,6,12,1
2020-12-30,147.25887555178969,16.470180400060997,0,12,0
2020-12-31,158.89446541662363,19.594048965069028,1,12,0
2021-01-01,159.94745956110572,21.53457231287421,2,1,0
2021-01-02,156.97235353310617,21.009245616608315,3,1,0
2021-01-03,142.04911346580883,23.247056170537874,4,1,0
2021-01-04,133.43410368500307,21.08568907418127,5,1,1
2021-01-05,142.024496456012,24.8379060958759,6,1,1
2021-01-06,142.16642711975715,20.651659834791307,0,1,0
2021-01-07,146.7499065542354,23.68989893098762,1,1,0
2021-01-08,161.61272477947256,23.10923764639344,2,1,0
2021-01-09,157.60241715115455,24.908908227701914,3,1,0
2021-01-10,148.0598704246323,20.695826370927392,4,1,0
2021-01-11,144.29304632361016,19.319136909303396,5,1,1
2021-01-12,142.150772291486,22.03532146532303,6,1,1
2021-01-13,149.27095298494254,23.93946361185378,0,1,0
2021-01-14,156.46887653627712,21.822050616089765,1,1,0
2021-01-15,164.03710086833382,22.504256437447694,2,1,0
2021-01-16,160.32135711409225,27.266594329964196,3,1,0
2021-01-17,149.9296178048126,25.348244762502883,4,1,0
2021-01-18,148.76714797458965,25.627033706257123,5,1,1
2021-01-19,148.53978225619412,22.372508662687903,6,1,1
2021-01-20,150.60041474748314,27.311259576949652,0,1,0
2021-01-21,157.9584848283464,27.576482378476562,1,1,0
2021-01-22,175.1495428852274,28.816509519666074,2,1,0
2021-01-23,169.51845683362197,26.649253380908714,3,1,0
2021-01-24,157.5389677508798,26.788115044462835,4,1,0
2021-01-25,157.1425579206599,30.00810359910506,5,1,1
2021-01-26,146.55272985994287,27.830457476447933,6,1,1
2021-01-27,155.84840008179006,26.394240569149297,0,1,0
2021-01-28,164.280855667114,25.85900007659279,1,1,0
2021-01-29,167.09103275874733,26.688892183332218,2,1,0
2021-01-30,160.10090058988473,28.805674972722393,3,1,0
2021-01-31,155.08895343675192,25.55905980555433,4,1,0
2021-02-01,147.0004283154316,26.437172876820988,5,2,1
2021-02-02,151.79898440765996,24.78414349408215,6,2,1
2021-02-03,160.73285010201207,25.666850791267333,0,2,0
2021-02-04,162.44882108252497,29.244541220702963,1,2,0
2021-02-05,176.13231677786618,28.26672479904854,2,2,0
2021-02-06,172.26172427418223,28.662136786534848,3,2,0
2021-02-07,157.7587820881168,31.809143072480776,4,2,0
2021-02-08,158.0969219086993,33.54612961804477,5,2,1
2021-02-09,154.15026569340333,30.980957154618388,6,2,1
2021-02-10,163.92417478589104,33.10947273339423,0,2,0
2021-02-11,170.41017714793654,29.13207327476413,1,2,0
2021-02-12,176.3463765843719,32.74534843659833,2,2,0
2021-02-13,171.64834920427236,28.09103211405734,3,2,0
2021-02-14,157.6592274410574,30.46512332190992,4,2,0
2021-02-15,152.42660338869197,30.097270179485726,5,2,1
2021-02-16,165.1571581768076,29.580518834597445,6,2,1
2021-02-17,165.41610447591725,29.911077564357893,0,2,0
2021-02-18,182.63901816598943,32.182920965112835,1,2,0
2021-02-19,177.06111431841683,33.19390552905461,2,2,0
2021-02-20,163.97573132280834,33.84719328667801,3,2,0
2021-02-21,161.23316319234863,29.5870265532134,4,2,0
2021-02-22,154.98139495437914,32.48410267098596,5,2,1
2021-02-23,171.15807177099086,28.827220377635918,6,2,1
2021-02-24,178.74283958790707,32.57190347281031,0,2,0
2021-02-25,189.22331120366343,30.59850062722217,1,2,0
2021-02-26,176.5829187811833,28.081111496724237,2,2,0
2021-02-27,176.6961180689341,32.08794895784848,3,2,0
2021-02-28,163.62768430307946,29.42526728539463,4,2,0
2021-03-01,161.35380911968682,34.400670322593,5,3,1
2021-03-02,158.63800639488548,33.21600553251046,6,3,1
2021-03-03,164.11694205924726,29.978521171494585,0,3,0
2021-03-04,169.26522598400737,33.766137866584785,1,3,0
2021-03-05,182.7078350945946,34.848133439543204,2,3,0
2021-03-06,185.63841943249795,37.62225432246869,3,3,0
2021-03-07,168.5254550783968,31.436673619126715,4,3,0
2021-03-08,172.85889855574746,33.206923813257646,5,3,1
2021-03-09,167.07733334390693,34.13829240010381,6,3,1
2021-03-10,173.67133085032074,34.491636654245575,0,3,0
2021-03-11,186.72347296206522,34.76913094029358,1,3,0
2021-03-12,180.5710667343358,34.4185911834195,2,3,0
2021-03-13,180.03475416339805,30.230715079639353,3,3,0
2021-03-14,170.98907138742587,36.546498594595285,4,3,0
2021-03-15,171.82420035438074,33.69017816353475,5,3,1
2021-03-16,177.43551274539533,31.076316848021705,6,3,1
2021-03-17,178.3475309041352,30.340584145004613,0,3,0
2021-03-18,185.7890301104318,33.39868512084589,1,3,0
2021-03-19,179.9794807285119,35.822729168450195,2,3,0
2021-03-20,175.98313264009897,36.187627016393776,3,3,0
2021-03-21,168.15763138248656,31.043752902848812,4,3,0
2021-03-22,170.4680716823258,34.786046672406336,5,3,1
2021-03-23,166.3385358992427,34.01291106829371,6,3,1
2021-03-24,170.09628316553136,37.79959833647151,0,3,0
2021-03-25,179.51474849267893,35.16299556951002,1,3,0
2021-03-26,186.56969299142398,34.91164121489681,2,3,0
2021-03-27,179.22683907173905,32.63209042292447,3,3,0
2021-03-28,168.41060053537424,34.40854687402458,4,3,0
2021-03-29,167.06535757092567,34.38725232575686,5,3,1
2021-03-30,164.79056529729365,33.26603607211707,6,3,1
2021-03-31,173.0721393059354,36.27271091096051,0,3,0
2021-04-01,193.3646402935413,31.937577312159554,1,4,0
2021-04-02,184.1492012977526,33.38700730100189,2,4,0
2021-04-03,180.09374455504806,33.141258098211196,3,4,0
2021-04-04,183.94307650218383,35.16746927835557,4,4,0
2021-04-05,169.0802367725632,39.24584047917178,5,4,1
2021-04-06,169.32464928684865,34.45818116262583,6,4,1
2021-04-07,179.46083889130844,35.8415977423421,0,4,0
2021-04-08,190.51565854909833,35.931142991090134,1,4,0
2021-04-09,187.8796114198696,35.04756487778941,2,4,0
2021-04-10,182.8432004746973,32.38713651043189,3,4,0
2021-04-11,179.75622907152885,34.198397526189474,4,4,0
2021-04-12,172.3588155089341,33.87075364681912,5,4,1
2021-04-13,171.73616011083257,33.53529714560343,6,4,1
2021-04-14,178.66556583199986,33.70931876286967,0,4,0
2021-04-15,185.43020268447847,35.95918993948196,1,4,0
2021-04-16,187.86653397014584,35.86771847784094,2,4,0
2021-04-17,182.80098013243335,34.53328961988194,3,4,0
2021-04-18,173.80369685194125,32.35090318050622,4,4,0
2021-04-19,169.8025527598855,34.144917279189485,5,4,1
2021-04-20,173.92633896653086,35.21190131360632,6,4,1
2021-04-21,181.69068097874626,32.64965258208681,0,4,0
2021-04-22,191.55590076206482,32.65251486946326,1,4,0
2021-04-23,181.08808957560635,35.83437727534439,2,4,0
2021-04-24,182.05316255928736,35.1186124957458,3,4,0
2021-04-25,182.07644015324354,35.97095220560365,4,4,0
